"consignee","sku","sku_group","uom","lower_uom","units_per_lowest_uom","net_weight","length","width","height","volume","transport_class","stock_category","storage_class","pollution_class","max_stack","orientation_constraint"
"WH1","S2023090500723440000","Bodycare","E","","","0.092","4","7.000000000000001","13","364","N","INSL","01","","",""
"WH1","S2023090600723490099","Soft-Drinks","E","","","3.15","20","13","23","5980","N","THT","01","","",""
"WH1","S2023090600723520000","Wines","E","","","1.173","8","8","30","1920","J","INSL","01","","",""
"WH1","S2023090600723570000","Biscuits","E","","","0.332","6","11","21","1386","N","THT","01","","",""
"WH1","S2023090600723610000","Chocolate","E","","","0.25","5","14.000000000000002","17","1190","J","THT","01","","",""
"WH1","S2023090600723770000","Condiments & sauces","E","","","0.691","9","9","15","1215","N","THT","01","","",""
"WH1","S2023090600723780000","Culinary assistances","E","","","0.137","4","4","12","192","N","THT","01","","",""
"WH1","S2023090600723790000","Culinary assistances","E","","","0.164","4","4","12","192","N","THT","01","","",""
"WH1","S2023090600723810000","Condiments & sauces","E","","","0.691","9","9","15","1215","N","THT","01","","",""
"WH1","S2023090603194210098","Waters","E","","","6.3","20","14.000000000000002","33","9240","N","THT","05","","",""
"WH1","S2023090700723960099","Soft-Drinks","E","","","3.152","20","13","23","5980","N","THT","01","","",""
"WH1","S2023090700723970099","Soft-Drinks","E","","","3.152","20","13","23","5980","N","THT","01","","",""
"WH1","S2023090700723990099","Soft-Drinks","E","","","3.152","20","13","23","5980","N","THT","01","","",""
"WH1","S2023090800724080000","Biscuits","E","","","0.177","6","11","19","1254","N","THT","01","","",""
"WH1","S2023090800724110000","Aperitives","E","","","0.269","6","6","14.000000000000002","504","N","THT","01","","",""
"WH1","S2023090800724120000","Chocolate","E","","","0.138","3","9","10","270","N","THT","01","","",""
"WH1","S2023090800724130000","Chocolate","E","","","0.153","3","10","10","300","J","THT","01","","",""
"WH1","S2023090800724140000","Chocolate","E","","","0.159","2","13","10","260","J","THT","01","","",""
"WH1","S2023090800724150000","Chocolate","E","","","0.355","5","27","18","2430","N","THT","01","","",""
"WH1","S2023091100724160099","Juices","E","","","2.22","18","12","19","4104","N","THT","01","","",""
"WH1","S2023091100724170099","Juices","E","","","2.22","18","12","19","4104","N","THT","01","","",""
"WH1","S2023091100724180000","Chocolate","E","","","0.1","3","25","5","375","J","THT","01","","",""
"WH1","S2023091100724190000","Chocolate","E","","","0.1","3","25","5","375","J","THT","01","","",""
"WH1","S2023091100724210000","Chocolate","E","","","0.11","5","10","15","750","J","THT","01","","",""
"WH1","S2023091100724240000","Chocolate","E","","","0.041","2","4","16","128","J","THT","01","","",""
"WH1","S2023091100724250000","Chocolate","E","","","0.041","2","4","16","128","J","THT","01","","",""
"WH1","S2023091100724270000","Empties","E","","","8.7","40","30","24","28800","N","INSL","05","","",""
"WH1","S2023091100724280000","Bodycare","E","","","0.471","5","10","20","1000","N","INSL","01","","",""
"WH1","S2023091100724290000","Chocolate","E","","","0.112","1","11","21","231","J","THT","01","","",""
"WH1","S2023091200724450000","Non alcoholic Wines & Sparkling","E","","","1.539","9","9","32","2592","N","INSL","01","","",""
"WH1","S2023091200724510000","Chocolate","E","","","0.112","1","11","21","231","J","THT","01","","",""
"WH1","S2023091200724530000","Juices","E","","","1.074","10","10","26","2600","N","THT","01","","",""
"WH1","S2023091200724540000","Juices","E","","","1.61","8","10","25","2000","N","THT","01","","",""
"WH1","S2023091500573610000","Chocolate","E","","","0.11","6","10","15","900","N","THT","01","","",""
"WH1","S2023091500724690000","Bodycare","E","","","0.21","5","5","21","525","N","INSL","01","","",""
"WH1","S2023091900724840099","Juices","E","","","2.22","18","12","19","4104","N","THT","01","","",""
"WH1","S2023091900724860000","Syrups","E","","","1.29","9","9","28.999999999999996","2349","J","THT","01","","",""
"WH1","S2023091900724920000","Syrups","E","","","1.29","9","9","28.999999999999996","2349","J","THT","01","","",""
"WH1","S2023092000725030099","Local Beers","E","","","2.544","14.000000000000002","14.000000000000002","17","3332","N","THT","01","","",""
"WH1","S2023092000725120000","Condiments & sauces","E","","","0.464","6","8","18","864","N","THT","01","","",""
"WH1","S2023092000725190000","Bodycare","E","","","0.113","7.000000000000001","4","14.000000000000002","392","J","INSL","01","","",""
"WH1","S2023092100725270000","Soft-Drinks","E","","","1.64","9","9","30","2430","J","THT","01","","",""
"WH1","S2023092200725330000","Condiments & sauces","E","","","0.65","8","8","15","960","N","THT","01","","",""
"WH1","S2023092200725360000","Washing","E","","","1","10","6","26","1560","N","INSL","01","","",""
"WH1","S2023092200725380000","Washing","E","","","0.95","7.000000000000001","10","28.000000000000004","1960","J","INSL","01","","",""
"WH1","S2023092200725420000","Condiments & sauces","E","","","0.357","6","8","18","864","N","THT","01","","",""
"WH1","S2023092500725510000","Dogs","E","","","0.465","8","8","11","704","J","THT","01","","",""
"WH1","S2023092500725520000","Dogs","E","","","0.088","6","15","19","1710","N","THT","01","","",""
"WH1","S2023092500725530000","Dogs","E","","","1.058","9","20","20","3600","N","THT","01","","",""
"WH1","S2023092500725540000","Cats","E","","","0.788","7.000000000000001","14.000000000000002","14.000000000000002","1372","J","THT","01","","",""
"WH1","S2023092500725550000","Dogs","E","","","1.058","9","20","15","2700","J","THT","01","","",""
"WH1","S2023092500725560000","Dogs","E","","","0.465","8","8","11","704","J","THT","01","","",""
"WH1","S2023092500725570000","Dogs","E","","","1.06","9","20","15","2700","N","THT","01","","",""
"WH1","S2023092500725580000","Dogs","E","","","0.166","4","9","9","324","J","THT","01","","",""
"WH1","S2023092500725610000","Cats","E","","","0.81","8","18","28.999999999999996","4176","N","THT","01","","",""
"WH1","S2023092500725620000","Cats","E","","","0.9","7.000000000000001","14.000000000000002","14.000000000000002","1372","J","THT","01","","",""
"WH1","S2023092500725630000","Cats","E","","","0.81","8","18","28.999999999999996","4176","N","THT","01","","",""
"WH1","S2023092500725640000","Cats","E","","","0.806","9","16","9","1296","J","THT","01","","",""
"WH1","S2023092500725650000","Cats","E","","","0.755","10","17","10","1700","N","THT","01","","",""
"WH1","S2023092500725660000","Cats","E","","","0.063","5","11","19","1045","N","THT","01","","",""
"WH1","S2023092500725670000","Cats","E","","","0.063","3","11","19","627","N","THT","01","","",""
"WH1","S2023092700725810000","Wines","E","","","1.269","8","8","30","1920","N","INSL","01","","",""
"WH1","S2023092700725830000","Wines","E","","","1.2","8","8","30","1920","J","INSL","01","","",""
"WH1","S2023092700725840000","Wines","E","","","1.2","8","8","30","1920","N","INSL","01","","",""
"WH1","S2023092700725860000","Bodycare","E","","","0.287","4","7.000000000000001","19","532","N","INSL","01","","",""
"WH1","S2023092700725870000","Bodycare","E","","","0.287","4","7.000000000000001","19","532","N","INSL","01","","",""
"WH1","S2023092700725880000","Condiments & sauces","E","","","0.242","6","6","9","324","J","THT","01","","",""
"WH1","S2023092800725990000","Spreadables","E","","","0.542","8","8","11","704","J","THT","01","","",""
"WH1","S2023092800726040099","Special Beers","E","","","2.11","14.000000000000002","14.000000000000002","17","3332","N","THT","01","","",""
"WH1","S2023092800726050000","Spreadables","E","","","0.542","8","8","11","704","N","THT","01","","",""
"WH1","S2023092800726060000","Flour and dessert preparation","E","","","0.166","13","7.000000000000001","13","1183","J","THT","01","","",""
"WH1","S2023092800726080099","Special Beers","E","","","2.11","14.000000000000002","14.000000000000002","17","3332","N","THT","01","","",""
"WH1","S2023092900726240000","Bread preparation","E","","","0.22","5","8","14.000000000000002","560","N","THT","01","","",""
"WH1","S2023092900726290000","Dental care","E","","","0.031","2","8","15","240","N","INSL","01","","",""
"WH1","S2023092900726330000","Hot beverages","E","","","0.26","8","11","20","1760","N","THT","01","","",""
"WH1","S2023092900726340000","Hot beverages","E","","","0.26","8","11","20","1760","N","THT","01","","",""
"WH1","S2023092900726350000","Aperitif snacks","E","","","0.195","7.000000000000001","19","30","3989.9999999999995","N","THT","01","","",""
"WH1","S2023092900726360000","Aperitif snacks","E","","","0.195","7.000000000000001","19","30","3989.9999999999995","N","THT","01","","",""
"WH1","S2023100200726410000","Dogs","E","","","0.088","6","15","19","1710","J","THT","01","","",""
"WH1","S2023100200726460000","The toilet","E","","","0.23","1","1","2","2","N","INSL","01","","",""
"WH1","S2023100300726500000","Bread preparation","E","","","0.22","5","8","14.000000000000002","560","N","THT","01","","",""
"WH1","S2023100300726540000","Confectionery","E","","","0.084","2","13","19","494","N","THT","01","","",""
"WH1","S2023100500726580099","Juices","E","","","6.511","21","15","26","8189.999999999999","N","THT","01","","",""
"WH1","S2023100600726630000","The toilet","E","","","0.374","9","9","8","648","J","INSL","01","","",""
"WH1","S2023100600726660000","Worldfood","E","","","0.37","2","27","27","1458","N","THT","01","","",""
"WH1","S2023100600726710000","Worldfood","E","","","0.273","5","12","20","1200","N","THT","01","","",""
"WH1","S2023100900726720000","Babycare","E","","","1.004","5","11","21","1155","N","INSL","01","","",""
"WH1","S2023100900726770000","Babycare","E","","","0.442","5","10","21","1050","J","INSL","01","","",""
"WH1","S2023100900726790099","Juices","E","","","6.508","21","15","26","8189.999999999999","N","THT","01","","",""
"WH1","S2023100900726800000","Babycare","E","","","0.287","5","8","17","680","J","INSL","01","","",""
"WH1","S2023101000726850099","Juices","E","","","6.508","21","15","26","8189.999999999999","J","THT","01","","",""
"WH1","S2023101100633580096","Wines","E","","","1.25","31","8","8","1984","J","INSL","01","","",""
"WH1","S2023101100726860000","Worldfood","E","","","0.6","7.000000000000001","7.000000000000001","16","784","J","THT","01","","",""
"WH1","S2023101100726870000","Worldfood","E","","","0.193","16","5","15","1200","N","THT","01","","",""
"WH1","S2023101100726900099","Special Beers","E","","","1.4","12","12","15","2160","N","THT","01","","",""
"WH1","S2023101100726930000","Vegetables & Soups ***","E","","","0.515","6","19","12","1368","N","THT","03","","",""
"WH1","S2023101100726940000","Biscuits","E","","","0.26","8","7.000000000000001","18","1008","N","THT","01","","",""
"WH1","S2023101200726960099","Juices","E","","","1.315","15","8","12","1440","J","THT","01","","",""
"WH1","S2023101200726970099","Juices","E","","","1.316","15","8","12","1440","N","THT","01","","",""
"WH1","S2023101200726980000","Ice cream & desserts***","E","","","0.407","10","10","11","1100","N","THT","03","","",""
"WH1","S2023101200726990099","Juices","E","","","1.315","15","8","12","1440","N","THT","01","","",""
"WH1","S2023101200727010000","Ice cream & desserts***","E","","","0.408","10","10","11","1100","N","THT","03","","",""
"WH1","S2023101200727020000","Ice cream & desserts***","E","","","0.403","10","10","11","1100","N","THT","03","","",""
"WH1","S2023101200727080000","Vegetables & Soups ***","E","","","0.757","28.000000000000004","25","3","2100","N","THT","03","","",""
"WH1","S2023101200727090000","Vegetables & Soups ***","E","","","0.757","28.000000000000004","25","3","2100","N","THT","03","","",""
"WH1","S2023101200727110000","Vegetables & Soups ***","E","","","0.757","28.000000000000004","25","3","2100","N","THT","03","","",""
"WH1","S2023101200727120000","Vegetables & Soups ***","E","","","0.606","3","24","20","1440","J","THT","03","","",""
"WH1","S2023101200727140000","Snack, Pizza & Prepared meals ***","E","","","0.281","13","17","4","884","N","THT","03","","",""
"WH1","S2023101300727150099","Special Beers","E","","","2.3","12","12","23","3312","N","THT","01","","",""
"WH1","S2023101600727180000","Babycare","E","","","0.34","5","9","17","765","N","INSL","01","","",""
"WH1","S2023101800727480000","Biscuits","E","","","0.739","24","17","10","4080.0000000000005","N","THT","01","","",""
"WH1","S2023101900727620000","Biscuits","E","","","0.212","23","9","6","1242","N","THT","01","","",""
"WH1","S2023102000727660000","Ice cream & desserts***","E","","","0.228","4","18","17","1224","N","THT","03","","",""
"WH1","S2023102000727680000","Ice cream & desserts***","E","","","0.336","7.000000000000001","10","11","770","J","THT","03","","",""
"WH1","S2023102300002830096","Wines","E","","","0.9","7.000000000000001","7.000000000000001","28.000000000000004","1372","N","INSL","01","","",""
"WH1","S2023102300727720000","Bodycare","E","","","0.823","6","11","26","1716","N","INSL","01","","",""
"WH1","S2023102300727730000","Bodycare","E","","","0.823","6","11","23","1518","J","INSL","01","","",""
"WH1","S2023102400727820000","Babycare","E","","","2.5","25","17","48","20400","N","INSL","05","","",""
"WH1","S2023102400727880000","Aperitif snacks","E","","","0.556","4","22","16","1408","N","THT","01","","",""
"WH1","S2023102500728070000","Aperitif snacks","E","","","0.099","14.000000000000002","5","11","770","N","THT","01","","",""
"WH1","S2023102500728080000","Aperitif snacks","E","","","0.099","14.000000000000002","5","11","770","N","THT","01","","",""
"WH1","S2023102500728090000","Aperitif snacks","E","","","0.099","14.000000000000002","5","11","770","J","THT","01","","",""
"WH1","S2023102600728250000","Canned vegetables","E","","","0.444","5","9","11","495","J","THT","01","","",""
"WH1","S2023102600728270000","Canned vegetables","E","","","0.225","4","9","7.000000000000001","252","N","THT","01","","",""
"WH1","S2023102600728290000","Hardware & cooking","E","","","0.102","6","9","36","1944","N","INSL","01","","",""
"WH1","S2023102600728310000","Tabledecoration","E","","","0.07","7.000000000000001","4","9","252","J","THT","01","","",""
"WH1","S2023102600728420000","Champagnes & sparkling wines","E","","","2.5","17","11","21","3927","N","INSL","01","","",""
